Log File ID,Timestamp,Node Action
log1,1556.045,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -124.082 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1556.097,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.506 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1556.215,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -127.158 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1559.578,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,1559.676,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -122.869 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1559.772,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -121.923 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1559.869,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -123.002 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1560.911,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1560.967,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.676 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1561.024,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -102.319 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1561.077,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.762 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1561.133,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -122.385 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1561.189,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -116.889 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1561.246,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -117.272 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1566.057,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1566.114,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -113.768 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1566.169,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -102.979 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1566.223,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.823 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1566.282,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -122.758 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1566.336,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -116.922 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1566.392,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.337 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1568.846,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,1568.944,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -125.047 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1569.041,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -122.368 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1569.138,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -123.954 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1571.204,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1571.260,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -112.718 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1571.316,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.849 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1571.373,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -111.439 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1571.426,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.245 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1571.482,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.625 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1571.536,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.718 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1572.025,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,1572.195,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -125.136 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1572.364,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -126.186 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1572.533,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -124.450 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1572.701,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -126.073 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1576.350,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1576.407,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -112.905 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1576.462,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -104.814 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1576.518,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.643 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1576.572,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.523 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1576.629,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -119.298 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1576.683,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.074 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1578.115,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,1578.212,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -122.838 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1578.309,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -123.517 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1578.406,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -123.491 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1581.497,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1581.553,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.342 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1581.609,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -105.501 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1581.664,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.661 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1581.721,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -122.209 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1581.775,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.433 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1581.830,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.953 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1586.644,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1586.700,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.079 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1586.755,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.473 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1586.810,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.783 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1586.866,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.105 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1586.921,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.395 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1586.977,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.104 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1587.383,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,1587.480,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -121.361 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1587.577,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -123.639 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1587.673,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -122.174 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1588.513,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,1588.682,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -125.972 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1588.852,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -126.644 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1589.020,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -125.921 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1589.189,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -125.153 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1591.790,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1591.847,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -111.814 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1591.903,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -102.789 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1591.957,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.178 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1592.014,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.563 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1592.069,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.105 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1592.124,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -117.773 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1596.651,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,1596.749,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -124.583 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1596.844,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -122.876 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1596.937,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1596.942,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -122.899 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1596.993,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -113.900 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1597.049,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -104.077 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1597.103,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.308 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1597.159,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.034 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1597.214,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -119.048 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1597.270,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.270 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1602.083,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1602.140,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.399 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1602.195,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.557 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1602.251,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -108.326 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1602.306,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.690 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1602.362,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.486 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1602.416,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -117.762 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1605.000,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,1605.170,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -126.051 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1605.338,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -127.576 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1605.507,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -124.383 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1605.677,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -126.756 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1605.919,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,1606.017,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -125.832 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1606.113,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -123.937 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1606.210,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -122.289 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1607.230,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1607.286,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -111.796 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1607.343,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -102.036 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1607.397,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.962 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1607.453,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.755 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1607.508,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -116.655 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1607.566,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.870 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1612.377,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1612.433,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -115.883 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1612.487,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -104.250 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1612.544,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.722 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1612.599,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.950 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1612.655,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.457 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1612.709,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.721 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1615.187,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,1615.285,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -122.954 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1615.381,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -122.214 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1615.480,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -123.059 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1617.523,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1617.580,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.192 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1617.635,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -102.402 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1617.691,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -111.439 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1617.746,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.596 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1617.746,node 6: packet will be lost
log1,1617.802,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.466 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1617.858,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.459 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1621.487,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,1621.657,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -126.039 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1621.826,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -126.411 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1621.996,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -123.244 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1622.163,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -127.503 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,1622.670,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1622.726,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -113.772 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1622.782,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.877 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1622.838,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.656 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1622.893,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.153 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1622.948,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.200 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1623.004,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -117.076 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1624.456,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,1624.553,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -124.386 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1624.651,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -122.160 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1624.747,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -123.982 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,1627.816,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1627.873,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.291 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1627.929,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -104.586 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1627.983,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -111.217 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1628.039,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.240 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1628.094,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.636 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1628.151,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.458 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1632.963,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,1633.019,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -116.102 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1633.074,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.356 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1633.130,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.522 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1633.186,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.925 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,1633.241,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.499 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
